NomenclatureCode,Tier,ProductCode,ProductDescription
S3,5,75193,Envelope handling machns
S3,5,75199,Othr office machines nes
S3,3,752,Computer equipment
S3,4,7520,  UN Special Code
S3,4,7521,Analog/hybrid computers
S3,4,7522,Digital computers
S3,4,7523,Digital processing units
S3,4,7526,Adp peripheral units
S3,4,7527,Adp storage units
S3,4,7529,Adp equipment nes
S3,3,759,Office equip parts/accs.
S3,4,7591,Copy mach parts/access.
S3,4,7599,Office equip parts nes
S3,5,75991,"Typewrtr parts,acces nes"
S3,5,75993,Dupl/addr mach parts etc
S3,5,75995,Calculator parts/access.
S3,5,75997,Adp equip parts/access.
S3,2,76,Telecomms etc equipment
S3,3,761,Television receivers
S3,4,7611,Colour tv receivers
S3,4,7612,Monochrome tv receivers
S3,3,762,Radio broadcast receiver
S3,4,7621,Vehicle etc radio recvrs
S3,5,76210,  UN Special Code
S3,5,76211,Mtr vehc radio/player
S3,5,76212,Mtr vehc radio rec only
S3,4,7622,Battery etc radios
S3,5,76221,Portable radio/player
S3,5,76222,Portable radio receiver
S3,4,7628,Radio receivers nes
S3,5,76281,Other radio/record/play
S3,5,76282,Clock radio receivers
S3,5,76289,Radio receivers nes
S3,3,763,Sound/tv recorders etc
S3,4,7633,Record player non-record
S3,5,76331,Coin-op record players
S3,5,76333,Record players nes
S3,5,76335,Gramophone turntables
S3,4,7638,Sound/tv recorders etc
S3,5,76380,  UN Special Code
S3,5,76381,Video recorders/players
S3,5,76382,Transcribing machines
S3,5,76383,Sound reprod machine nes
S3,5,76384,Sound recording apparats
S3,3,764,Telecomms equipment nes
S3,4,7640,  UN Special Code
S3,4,7641,Telephone equipment
S3,5,76411,Telephone sets
S3,5,76413,Teleprinters
S3,5,76415,Telephone switch equipmt
S3,5,76417,Telephone line equip nes
S3,5,76419,Telephone equipment nes
S3,4,7642,Microphones/speakers/etc
S3,5,76420,  UN Special Code
S3,5,76421,Microphones/stands
S3,5,76422,Loudspeakers mounted
S3,5,76423,Loudspeakers unmounted
S3,5,76424,Headphones/earphones/etc
S3,5,76425,Audio freq amplifiers
S3,5,76426,Elec sound amplifier set
S3,4,7643,Radio/tv transmit equip.
S3,5,76431,Tv/radio transmitters
S3,5,76432,Radio transceivers
S3,4,7648,Telecomms equipment nes
S3,5,76480,  UN Special Code
S3,5,76481,Radio recep equip nes
S3,5,76482,Television cameras
S3,5,76483,Radar apparatus etc
S3,4,7649,Telecomms parts/access.
S3,5,76491,Telephone system parts
S3,5,76492,Sound reprod equip parts
S3,5,76493,Telecomm equipmt pts nes
S3,5,76499,Parts etc of sound equip
S3,2,77,Electrical equipment
S3,3,771,Elect power transm equip
S3,4,7711,Electrical transformers
S3,5,77111,Liquid dielec transfrmrs
S3,5,77119,Other elec transformers
S3,4,7712,Elect power eq nes/parts
S3,5,77121,Static converters
S3,5,77123,Discharge tube ballasts
S3,5,77125,Inductors nes
S3,5,77129,Pts nes elec power mach.
S3,3,772,Electric circuit equipmt
S3,4,7722,Printed circuits
S3,4,7723,Electrical resistors
S3,5,77230,  UN Special Code
S3,5,77231,Fixed carbon resistors
S3,5,77232,Fixed resistors nes
S3,5,77233,Wirewound var resistors
S3,5,77235,Variable resistors nes
S3,5,77238,Elect resistor parts
S3,4,7724,Hi-voltage elect equipmt
S3,5,77240,  UN Special Code
S3,5,77241,High voltage fuses
S3,5,77242,Auto circuit breakr<72kv
S3,5,77243,Other auto circuit brkrs
S3,5,77244,Hi-volt isolating switch
S3,5,77245,Limiter/surge prtect etc
S3,5,77249,Hi-volt equipment nes
S3,4,7725,Elec swithing etc <1000v
S3,5,77251,Fuses (electrical)
S3,5,77252,Automatic circuit breakr
S3,5,77253,Circuit protect equi nes
S3,5,77254,Relays (electrical)
S3,5,77255,Other switches
S3,5,77257,Lamp holders
S3,5,77258,Plugs and sockets
S3,5,77259,El connect equ nes<1000v
S3,4,7726,Elec switch boards etc
S3,5,77260,  UN Special Code
S3,5,77261,Switchboards etc <1000v
S3,5,77262,Switchboards etc >1000v
S3,4,7728,Elec switch etc parts
S3,5,77281,Switchboards etc unequip
S3,5,77282,Switchgear parts nes
S3,3,773,Electrical distrib equip
S3,4,7731,Insulated wire/opt fibre
S3,5,77311,Winding wire
S3,5,77312,Co-axial cables
S3,5,77313,Vehicle etc ignition wir
S3,5,77314,Elect conductor nes <80v
S3,5,77315,El conductor nes 80-1000
S3,5,77317,El conductor nes >1000v
S3,5,77318,Optical fibre cables
S3,4,7732,Elec insulating equipmnt
S3,5,77322,Glass electric insulator
S3,5,77323,Ceramic elect insulators
S3,5,77324,Other electrc insulators
S3,5,77326,Ceram elec insul fit nes
S3,5,77328,Plastic el insul fit nes
S3,5,77329,Other elec insul fit nes
S3,3,774,Medical etc el diag equi
S3,4,7741,Electro-diag eq ex xray
S3,5,77411,Electro-cardiographs
S3,5,77412,Electro-diag equip nes
S3,5,77413,Ultra-v/infra-red appar.
S3,4,7742,X-ray etc equipment
S3,5,77420,  UN Special Code
S3,5,77421,X-ray apparatus
S3,5,77422,Alpha/beta/etc ray app.
S3,5,77423,X-ray tubes
S3,5,77429,X-ray etc parts/access.
S3,3,775,Domestic equipment
S3,4,7751,Domestic laundry equip.
S3,5,77511,Dom washing machine<10kg
S3,5,77512,Domestic dryer <10kg
S3,4,7752,Dom refrigerator/freezer
S3,5,77520,  UN Special Code
S3,5,77521,Domestic refrigerators
S3,5,77522,Domestic deep-freezers
S3,4,7753,Domestic dishwashers
S3,4,7754,Electric shavers/clipper
S3,5,77541,Electric shavers
S3,5,77542,Electric hair clippers
S3,5,77549,Electr shaver/etc parts
S3,4,7757,Domestic electric machns
S3,5,77571,Vac cleaner/floor polish
S3,5,77572,Food grinder/mixer/etc
S3,5,77573,Oth domstc elec appl nes
S3,5,77579,Parts dom elect equipmnt
S3,4,7758,Electro-thermic equipmnt
S3,5,77581,Elec water heaters
S3,5,77582,Elec soil/space heaters
S3,5,77583,Elec hair etc driers
S3,5,77584,Electric smoothing irons
S3,5,77585,Electric blankets
S3,5,77586,Domest ovens/cookers/etc
S3,5,77587,Electrotherm dom app nes
S3,5,77588,Non-carbon elec elements
S3,5,77589,Domest el-therm app part
S3,3,776,Valves/transistors/etc
S3,4,7761,Cathode-ray/tv tubes
S3,5,77610,  UN Special Code
S3,5,77611,Tv picture tubes colour
S3,5,77612,Tv picture tubes monochr
S3,4,7762,Electron valves/tube nes
S3,5,77620,  UN Special Code
S3,5,77621,Tv camera tubes etc
S3,5,77623,Cathode-ray tubes nes
S3,5,77625,Microwave tubes
S3,5,77627,Electronic tubes nes
S3,5,77629,Electrnic tube parts nes
S3,4,7763,Diodes/transistors/etc
S3,5,77631,Diodes exc photo-diodes
S3,5,77632,Transistors <1watt
S3,5,77633,Transistors >1watt
S3,5,77635,Thyristors/diacs/triacs
S3,5,77637,Photo-active semi-conds
S3,5,77639,Semi-conductors nes
S3,4,7764,Electron integ circuits
S3,5,77640,  UN Special Code
S3,5,77641,Dig monolith integ units
S3,5,77643,Monolith integ units nes
S3,5,77645,Hybrid integrat circuits
S3,5,77649,Integrated circuits nes
S3,4,7768,Piezo-elect crystals mtd
S3,5,77681,"Piezo-elec crystals,mntd"
S3,5,77688,Piezo-elec assmbly parts
S3,5,77689,Electrnic compon pts nes
S3,3,778,Electrical equipment nes
S3,4,7780,  UN Special Code
S3,4,7781,Batteries/accumulators
S3,5,77810,  UN Special Code
S3,5,77811,Primary batteries/cells
S3,5,77812,Electric accumulators
S3,5,77817,Primary batt/cell parts
S3,5,77819,Elec accumulator parts
S3,4,7782,Electric lamps
S3,5,77821,Elec filament lamps nes
S3,5,77822,Elec discharge lamps nes
S3,5,77823,Sealed beam lamp units
S3,5,77824,Ultra-v/infra-r/arc lamp
S3,5,77829,Pts nes of lamps of 7782
S3,4,7783,Vehicle electric equ nes
S3,5,77831,Ignition/starting equipm
S3,5,77833,Ignition/starting parts
S3,5,77834,Veh elect light/etc equ.
S3,5,77835,Veh elect light/etc part
S3,4,7784,Hand electro-mech tools
S3,5,77840,  UN Special Code
S3,5,77841,Electric drills
S3,5,77843,Saws (electro-mech hand)
S3,5,77845,Hand elec-mech tools nes
S3,5,77848,Hand elec-mech tool part
S3,4,7786,Electrical capacitors
S3,5,77860,  UN Special Code
S3,5,77861,Fixed power capacitors
S3,5,77862,Tantalum fixd capacitors
S3,5,77863,Alum electrolyte capacit
S3,5,77864,Ceram-diel capacit sngle
S3,5,77865,Ceram-diel capacit multi
S3,5,77866,Paper/plastic capacitor
S3,5,77867,Fixed capacitors nes
S3,5,77868,Variable/adj capacitors
S3,5,77869,Electrical capacitr part
S3,4,7787,Special use el equip nes
S3,5,77871,Particle accelerators
S3,5,77878,Special use el equip nes
S3,5,77879,Parts el equip of 778.7
S3,4,7788,Electrical equipment nes
S3,5,77880,  UN Special Code
S3,5,77881,Electro-magnets/devices
S3,5,77882,Elec traffic control equ
S3,5,77883,Elec traffic control pts
S3,5,77884,Electric alarms etc
S3,5,77885,Electric alarm parts
S3,5,77886,Electrical carbons
S3,5,77889,Elec parts of machy nes
S3,2,78,Road vehicles
S3,3,781,Passenger cars etc
S3,4,7811,Snow/golf motor buggies
S3,4,7812,Pass motor veh exc buses
S3,3,782,Goods/service vehicles
S3,4,7820,  UN Special Code
S3,4,7821,Goods transport vehicles
S3,5,78211,"Dumpers, off-highway use"
S3,5,78219,Goods transp vehicle nes
S3,4,7822,Special-use vehicles nes
S3,5,78220,  UN Special Code
S3,5,78221,Crane lorries
S3,5,78223,Mobile drilling derricks
S3,5,78225,Fire fighting vehicles
S3,5,78227,Concrete mixer trucks
S3,5,78229,Special motor vehcls ne
S3,3,783,Road motor vehicles nes
S3,4,7831,Buses etc
S3,5,78311,Diesel buses
S3,5,78319,Buses etc nes
S3,4,7832,Semi-trailer tractors
S3,3,784,Motor veh parts/access
S3,4,7841,Motor veh chassis+engine
S3,4,7842,Motor vehicle bodies
S3,5,78421,Motor car bodies
S3,5,78425,Motor vehicle bodies nes
S3,4,7843,Motor veh part/acces nes
S3,5,78430,  UN Special Code
S3,5,78431,Motor vehicle bumpers
S3,5,78432,Motor veh body parts nes
S3,5,78433,Motor vehicle brake/part
S3,5,78434,Motor vehicle gear boxes
S3,5,78435,Motor veh drive axle etc
S3,5,78436,Mot veh non-drive axles
S3,5,78439,Other motor vehcl parts
S3,3,785,Motorcycles/cycles/etc
S3,4,7851,Motorcycles/mopeds
S3,5,78510,  UN Special Code
S3,5,78511,Motorcycles etc i/c<50cc
S3,5,78513,Motorcycles etc 50-250cc
S3,5,78515,Motorcycles et 250-500cc
S3,5,78516,Motorcycles et 500-800cc
S3,5,78517,Motorcycles etc >800cc
S3,5,78519,Motorcycles etc nes
S3,4,7852,Cycles not motorized
S3,4,7853,Invalid carriages/parts
S3,5,78530,  UN Special Code
S3,5,78531,Invalid carriages
S3,5,78535,Parts/access motorcycles
S3,5,78536,Parts/acces inv carriage
S3,5,78537,"Parts,acces cycles etc"
S3,3,786,Trailers/caravans/etc
S3,4,7861,Housing/camping trailer
S3,4,7862,Goods trailer/semi-trail
S3,5,78621,Agric self-load trailers
S3,5,78622,Tanker trailers/semi-
S3,5,78629,Other goods trailers
S3,4,7863,"Containers,goods transpt"
S3,4,7868,Non-motor vehicles nes
S3,5,78683,Trailer/semi-trailer nes
S3,5,78685,Non-motor vehicles nes
S3,5,78689,Trailer/semi-trailer pts
S3,2,79,Railway/tramway equipmnt
S3,3,791,Railway vehicles/equipmt
S3,4,7910,  UN Special Code
S3,4,7911,Electric locomotives
S3,5,79111,Locomotives-ext electric
S3,5,79115,Locomotives-int electric
S3,4,7912,Rail locomotives etc nes
S3,5,79121,Diesel-elect locomotives
S3,5,79129,Rail locomotive/tend nes
S3,4,7916,Rail/tram self-prop nes
S3,4,7917,Rail/tram pass coach etc
S3,4,7918,Rail/tram freight/maint
S3,5,79181,Rail/tram service vehics
S3,5,79182,Rail/tram goods wagons
S3,4,7919,Rail/tram/etc equip nes
S3,5,79191,Rail/air/etc signals/etc
S3,5,79199,Rail/tram parts nes
S3,3,792,Aircraft/spacecraft/etc
S3,4,7920,  UN Special Code
S3,4,7921,Helicopters
S3,5,79211,Helicopters >2000kg
S3,5,79215,Helicopters <2000kg
S3,4,7922,Aircrft nes <2000kg
S3,4,7923,Aircrft nes 2001-15000kg
S3,4,7924,Aircrft nes over 15000kg
S3,4,7925,Spacecraft/satellites
S3,4,7928,Dirigible/balloon/glider
S3,5,79281,Gliders/hang gliders
S3,5,79282,Balloons/dirigibles
S3,5,79283,Aircraft launchers etc
S3,4,7929,Aircraft etc parts
S3,5,79290,  UN Special Code
S3,5,79291,Aircraft props/rotors
S3,5,79293,Aircraft under-carriages
S3,5,79295,Aircraft/helic parts nes
S3,5,79297,Air/space craft part nes
S3,3,793,Ships/boats/etc
S3,4,7930,  UN Special Code
S3,4,7931,Yachts/pleasure vessels
S3,5,79311,Inflatable boats
S3,5,79312,Sailboats nes
S3,5,79319,Rowing boats/canoes/etc
S3,4,7932,Ships/boats nes
S3,5,79320,  UN Special Code
S3,5,79322,Tanker ships/boats
S3,5,79324,Fishing vessels etc
S3,5,79326,Refrigerated ships/boats
S3,5,79327,Other cargo ships/boats
S3,5,79328,Passenger ships/boats
S3,5,79329,"Warships, lifeboats"
S3,4,7933,Vessels for breaking up
S3,4,7935,Special purpose vessels
S3,5,79351,Dredgers
S3,5,79355,Float/sub drill/etc plat
S3,5,79359,Light/fire/crane vessels
S3,4,7937,Tugs and pusher craft
S3,4,7939,Floating structures nes
S3,5,79391,Inflatable rafts
S3,5,79399,Floating structures nes
S3,1,8,Miscellaneous manuf arts
S3,2,80,  UN Special Code
S3,2,81,Building fixtures etc
S3,3,811,Prefabricated buildings
S3,4,8110,Prefabricated buildings
S3,3,812,Sanitary/plumb/heat fixt
S3,4,8121,Boilers etc non-electric
S3,5,81210,  UN Special Code
S3,5,81211,"Radiators, parts thereof"
S3,5,81215,Air heat/distrib equipmt
S3,5,81217,Central heat boilers n-e
S3,5,81219,Parts for c-heat boilers
S3,4,8122,Ceramic plumbing fixture
S3,5,81221,Porc/china plumb fixts
S3,5,81229,Ceramic plumb fixts nes
S3,3,813,Lighting fixtures etc
S3,4,8131,Lamps/lighting fittings
S3,5,81311,Ceiling/wall lamps
S3,5,81312,Portable battery lamps
S3,5,81313,Lamps table/desk/etc
S3,5,81315,Lamps/fittings nes elect
S3,5,81317,"Lamps,fittings non-elect"
S3,4,8132,Illuminated signs etc
S3,4,8138,Portable lamp parts
S3,4,8139,Parts nes lamps/fittings
S3,5,81390,  UN Special Code
S3,5,81391,Glass lighting parts
S3,5,81392,Plastic lighting parts
S3,5,81399,Lighting parts nes
S3,2,82,Furniture/furnishings
S3,3,821,Furniture/stuff furnishg
S3,4,8210,  UN Special Code
S3,4,8211,Chairs and seats
S3,5,82110,  UN Special Code
S3,5,82111,Aircraft seats
S3,5,82112,Motor vehicle seats
S3,5,82113,Bamboo/etc seats/chairs
S3,5,82114,Office type adjust seats
S3,5,82115,Sofa-beds/chair-beds
S3,5,82116,"Seats nes, wood frames"
S3,5,82117,"Seats nes, metal frame"
S3,5,82118,Chairs/seats nes
S3,5,82119,Parts of chairs/seats
S3,4,8212,Mattresses/bedding
S3,5,82121,Mattresses supports
S3,5,82123,Mattress rubber/plastic
S3,5,82125,Mattresses other mater.
S3,5,82127,Sleeping bags
S3,5,82129,Bedding articles nes
S3,4,8213,"Furniture nes, metal"
S3,5,82131,Metal office furniture
S3,5,82139,Metal furniture nes
S3,4,8215,"Furniture nes, wood"
S3,5,82151,Wood office furniture
S3,5,82153,Wood kitchen furniture
S3,5,82155,Wood bedroom furniture
S3,5,82159,Wood furniture nes
S3,4,8217,"Furniture nes, mater nes"
S3,5,82170,  UN Special Code
S3,5,82171,Plastic furniture
S3,5,82179,Bamboo furniture
S3,4,8218,Furniture parts
S3,2,83,Travel goods/handbag/etc
S3,3,831,Trunks and cases
S3,4,8310,  UN Special Code
S3,4,8311,Handbags
S3,5,83110,  UN Special Code
S3,5,83111,"Handbags, leather"
S3,5,83112,"Handbags, plastic"
S3,5,83119,"Handbags, nes"
S3,4,8312,Trunks/suitcases/etc
S3,5,83120,  UN Special Code
S3,5,83121,Leather trunks/cases/etc
S3,5,83122,Plastic/textil cases/etc
S3,5,83129,Trunks/cases/etc nes
S3,4,8313,Travel kits/sets
S3,4,8319,Special purpose cases
S3,5,83191,Pocket travel/etc artics
S3,5,83199,Travel goods nes
S3,2,84,Apparel/clothing/access
S3,3,840,  UN Special Code
S3,3,841,"Mens/boys wear, woven"
S3,4,8410,  UN Special Code
S3,4,8411,"Mens/boys coats, woven"
S3,5,84110,  UN Special Code
S3,5,84111,Wvn m/b coats wool/hair
S3,5,84112,Wvn m/b coats oth fibres
S3,5,84119,Men/boy overcoat nes wvn
S3,4,8412,Men/boy suits/etc woven
S3,5,84120,  UN Special Code
S3,5,84121,M/b suits wool/hair wovn
S3,5,84122,M/b suits fibre nes wovn
S3,5,84123,Mens/boys ensembles wovn
S3,4,8413,M/b jackets/blazer woven
S3,4,8414,Men/boy trouser/etc wovn
S3,4,8415,"Mens/boys shirts, woven"
S3,5,84151,M/b trousers cotton wovn
S3,5,84159,M/b trouser fibre nes wv
S3,4,8416,M/b under/night wear wvn
S3,5,84160,  UN Special Code
S3,5,84161,Men/boy underwear woven
S3,5,84162,Men/boy pyjama/etc woven
S3,5,84169,Men/boy bathrobe nes wvn
S3,3,842,Women/girl clothing wven
S3,4,8420,  UN Special Code
S3,4,8421,Womens/girls coats woven
S3,5,84211,Wom/g overcoat/etc woven
S3,5,84219,Wom/girl ocoat nes woven
S3,4,8422,Women/g suit/esemble wvn
S3,5,84221,Wom/girl suits woven
S3,5,84222,Womens/g ensembles woven
S3,4,8423,Womens/girl jacket woven
S3,4,8424,Womens/girl dresses wven
S3,4,8425,Womens/girl skirts woven
S3,4,8426,Women/g trousers woven
S3,4,8427,Womens/girls blouse wven
S3,4,8428,Wom/g under/night-w wven
S3,5,84280,  UN Special Code
S3,5,84281,Wom/g slip/petticoat wvn
S3,5,84282,Wom/g nightwear woven
S3,5,84289,Wom/girl uwear nes woven
S3,3,843,Men/boy wear knit/croch
S3,4,8431,Men/b coats knit/crochet
S3,4,8432,Men/b suits/etc knit/cr
S3,5,84320,  UN Special Code
S3,5,84321,Men/boy knit/croch suits
S3,5,84322,Men/b ensembles knit/cr
S3,5,84323,Men/b jackets knit/croch
S3,5,84324,Men/b trouser/etc kni/cr
S3,4,8437,Men/boy knit/croch shirt
S3,5,84371,Men/b trouser cotton k/c
S3,5,84379,M/b trouser fibre nes kc
S3,4,8438,M/b underwear etc kni/cr
S3,5,84380,  UN Special Code
S3,5,84381,Men/b underwear knit/cro
S3,5,84382,Men/b nightwear knit/cro
S3,5,84389,Men/boy uwear nes kn/cr
S3,3,844,Women/girl wear knit/cro
S3,4,8441,Wom/g coats etc knit/cro
S3,4,8442,Wom/g outerwear knit/cro
S3,5,84420,  UN Special Code
S3,5,84421,Wom/girl knit/croch suit
S3,5,84422,Women/g ensembles knit/c
S3,5,84423,Women/g jackets knit/cro
S3,5,84424,Women/g dresses knit/cro
S3,5,84425,Women/g skirts knit/croc
S3,5,84426,Women/g trouser knit/cro
S3,4,8447,Women/g blouses knit/cro
S3,4,8448,Wom/g und/night wear k/c
S3,5,84480,  UN Special Code
S3,5,84481,Women/g slips/etc kni/cr
S3,5,84482,Women/g panties knit/cro
S3,5,84483,Women/g nightwear knit/c
S3,5,84489,Wom/girl uwear kn/cr nes
S3,3,845,Articles of apparel nes
S3,4,8451,Babies garments etc
S3,5,84511,Baby clothes woven
S3,5,84512,Baby clothes knit/croch
S3,4,8452,Felt/coated text clothes
S3,5,84521,Felt/nonwoven t clothes
S3,5,84522,Men/b waterproofs not kc
S3,5,84523,Wom/g waterproofs woven
S3,5,84524,Waterproof clothes kn/cr
S3,4,8453,Jerseys/pullovers/etc
S3,4,8454,T-shirts/singlets knit/c
S3,4,8455,Bras/girdles/corsets/etc
S3,5,84551,Brassieres
S3,5,84552,Girdles/corsets/braces..
S3,4,8456,Swimwear
S3,5,84561,Men/b swimwear not kn/cr
S3,5,84562,Men/b swimwear knit/croc
S3,5,84563,Wom/g swimwear not kn/cr
S3,5,84564,Wom/g swimwear knit/croc
S3,4,8458,Garments nes not knit/cr
S3,5,84581,Ski suits not knit/croch
S3,5,84587,Men/b appar nes not kn/c
S3,5,84589,Wom/g appar nes not kn/c
S3,4,8459,Apparel nes knit/crochet
S3,5,84591,Track suits knit/crochet
S3,5,84592,Ski suits knit/crochet
S3,5,84599,Garments nes knit/croch
S3,3,846,Clothing accessories
S3,4,8461,Clothing acc not knit/cr
S3,5,84611,Handkerchiefs
S3,5,84612,Shawl/scarf/etc not kn/c
S3,5,84613,"Ties,cravats not knit/cr"
S3,5,84614,Gloves etc not knit/croc
S3,5,84619,Clothing acc nes not k/c
S3,4,8462,Panty hose/hosiery kn/cr
S3,5,84620,  UN Special Code
S3,5,84621,Panty hose/tights
S3,5,84622,Womens long hosiery
S3,5,84629,Womens hosiery nes
S3,4,8469,Made up/part cl acc nes
S3,5,84691,Kn/cr gloves impreg/coat
S3,5,84692,Gloves etc nes knit/croc
S3,5,84693,Shawls/scarves/etc.
S3,5,84694,Ties/cravats/etc
S3,5,84699,Made-up/part cl accs nes
S3,3,848,Headgear/non-text clothg
S3,4,8481,Leather clothing/access
S3,5,84810,  UN Special Code
S3,5,84811,Leather clothes
S3,5,84812,Leather gloves etc
S3,5,84813,Leather belts etc
S3,5,84819,Leather clothing access.
S3,4,8482,Plastic/rubber clthg/acc
S3,5,84821,Plastic clothing/access
S3,5,84822,Rubber gloves
S3,5,84829,Rubber clothing/acc nes
S3,4,8483,Nat/artif fur apparl/acc
S3,5,84831,Furskin apparel/access
S3,5,84832,Artificial fur/articles
S3,4,8484,Headgear/fittings
S3,5,84840,  UN Special Code
S3,5,84841,Headgear of felt
S3,5,84842,Headgear plaited
S3,5,84843,Knit/croch/lace/etc hats
S3,5,84844,Safety headgear
S3,5,84845,Rubber/plastic hats nes
S3,5,84848,Parts for headgear
S3,5,84849,Headgear nes ex rub/plas
S3,2,85,Footwear
S3,3,851,Footwear
S3,4,8510,  UN Special Code
S3,4,8511,Footwear metal toe-cap
S3,5,85111,Footw all rub/plast weld
S3,5,85113,Footw all rub/plast nes
S3,5,85115,Footwear rub/plast sole
S3,4,8512,Sports footwear
S3,5,85120,  UN Special Code
S3,5,85121,Ski-boots rubber/plastic
S3,5,85122,Ski-boots leather uppers
S3,5,85123,Sport footw rub/plas nes
S3,5,85124,Sport footw leath-up nes
S3,5,85125,All rub/plast footw nes
S3,4,8513,Rub/plast footware nes
S3,5,85131,Rub/plast footw nes weld
S3,5,85132,Footwear rub/plastic nes
S3,4,8514,Footwear leather upr nes
S3,5,85140,  UN Special Code
S3,5,85141,Leather sandals
S3,5,85142,Footwear wood base/platf
S3,5,85148,Footwear nes leathr sole
S3,5,85149,Footwear nes leathr uppr
S3,4,8515,Footwear nes textile upr
S3,5,85150,  UN Special Code
S3,5,85151,"Footw text up,ru/pl sole"
S3,5,85152,"Footw text up,leath sole"
S3,5,85159,Footwear textile upr nes
S3,4,8517,Footwear nes
S3,4,8519,Footwear parts/leggings
S3,2,87,Scientific/etc instrumnt
S3,3,871,Optical instruments nes
S3,4,8710,  UN Special Code
S3,4,8711,Binoculars/telescopes
S3,5,87111,Binoculars
S3,5,87115,Optical telescopes etc
S3,5,87119,Binoc/telescope part/acc
S3,4,8713,Electron/etc diffrac equ
S3,5,87131,Electron/etc diffrac equ
S3,5,87139,Electron/etc diffr parts
S3,4,8714,Optical microscopes
S3,5,87140,  UN Special Code
S3,5,87141,Microscopes stereoscopic
S3,5,87143,Microscope photo/proj/et
S3,5,87145,Microscopes nes
S3,5,87149,Microscopes parts/access
S3,4,8719,Optical appliances nes
S3,5,87190,  UN Special Code
S3,5,87191,Telescopic sights/etc
S3,5,87192,Lasers exc laser diodes
S3,5,87193,Optical instruments nes
S3,5,87199,Parts/access for 8719
S3,3,872,Medical/etc instruments
S3,4,8721,Dental instruments
S3,5,87211,Dental drills
S3,5,87219,Dental instruments nes
S3,4,8722,Medical.surg/vet instrum
S3,5,87221,Syringes/catheters/etc
S3,5,87225,Ophthalmic instruments
S3,5,87229,Oth medical instruments
S3,4,8723,Mechano-therapy equipmnt
S3,5,87230,  UN Special Code
S3,5,87231,M-t/massage/apt test app
S3,5,87233,Therap respiration appar
S3,5,87235,Breathing appliances nes
S3,4,8724,"Medical furniture,parts"
S3,3,873,Meters and counters nes
S3,4,8731,Gas/liquid/electr meters
S3,5,87310,  UN Special Code
S3,5,87311,Gas meters
S3,5,87313,Liquid meters
S3,5,87315,Electricity meters
S3,5,87319,Gas/liq/elec meter parts
S3,4,8732,Meters/counters nes
S3,5,87321,Counting devices
S3,5,87325,Speed etc indicators
S3,5,87329,Meter/counter parts/acc.
S3,3,874,Measure/control app nes
S3,4,8740,  UN Special Code
S3,4,8741,Navigation/survey/et app
S3,5,87411,Navigation instruments
S3,5,87412,Navigation inst part/acc
S3,5,87413,Survey instruments
S3,5,87414,Survey instr parts/acc.
S3,4,8742,Drafting/len meas instr
S3,5,87420,  UN Special Code
S3,5,87422,Drafting/drawing equipmt
S3,5,87423,Length measuring equipmt
S3,5,87424,Pts nes of inst of 8742
S3,5,87425,Measure/check instr nes
S3,5,87426,Meas/check instr part/ac
S3,4,8743,Fluid gauges/instruments
S3,5,87430,  UN Special Code
S3,5,87431,Liquid flow/level gauges
S3,5,87435,Pressure gauges etc
S3,5,87437,Fluid instruments nes
S3,5,87439,Fluid instrum parts/acc
S3,4,8744,Physic/chem analysis equ
S3,5,87440,  UN Special Code
S3,5,87441,Gas/smoke analysis appar
S3,5,87442,Chromatog/electrophe app
S3,5,87443,Spectrometers etc
S3,5,87444,Exposure meters
S3,5,87445,Optical scient instr nes
S3,5,87446,Phys/chem analys app nes
S3,5,87449,Phys/chem anal parts/acc
S3,4,8745,Scientific instrumnt nes
S3,5,87450,  UN Special Code
S3,5,87451,Balances sensetivity>5cg
S3,5,87452,Demonstration apparatus
S3,5,87453,Mechanical testing equip
S3,5,87454,Mech tester parts/accs
S3,5,87455,Thermo-/hydro-meters etc
S3,5,87456,Thermometer etc part/acc
S3,4,8746,Automatic control instr.
S3,5,87461,Thermostats
S3,5,87463,Pressure regulators/etc
S3,5,87465,Regulate/contrl inst nes
S3,5,87469,Regul/cntrl inst part/ac
S3,4,8747,Elect/radiation meters
S3,5,87471,Radiation detectors etc
S3,5,87473,Oscilloscopes etc
S3,5,87475,Non-record elect meters
S3,5,87477,Telecomms test meters
S3,5,87478,Electrical meters nes
S3,5,87479,Elec/rad meter parts/acc
S3,4,8749,Instrument part/acc nes
S3,2,88,Photographic equ/clocks
S3,3,881,Photographic equipment
S3,4,8811,Still photo equipment
S3,5,88111,Still cameras
S3,5,88112,Photo flashbulbs/etc
S3,5,88113,Photo flashlight equipmt
S3,5,88114,Camera parts/accessories
S3,5,88115,Flashlight parts/access
S3,4,8812,Movie cameras/projectors
S3,5,88121,Movie cameras
S3,5,88122,Movie projectors
S3,5,88123,Movie camera parts/acc.
S3,5,88124,Movie projector part/acc
S3,4,8813,Photo equipment nes
S3,5,88131,Microfilm/etc readers
S3,5,88132,Image projectors nes
S3,5,88133,Photo enlargers/reducers
S3,5,88134,Photo equip nes part/acc
S3,5,88135,Photo/cine lab equip nes
S3,5,88136,"Photo,cine lab equip ne"
S3,3,882,Photographic supplies
S3,4,8820,  UN Special Code
S3,4,8821,"Chem photo goods,retail"
S3,4,8822,Photo film flat unexposd
S3,4,8823,Photo film roll unexposd
S3,4,8824,Photographic paper unexp
S3,4,8825,Photo film/plates undevd
